"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDK25","OUT013",2683.56448932994
"FDW28","OUT049",3439.33135176499
"FDD47","OUT017",2906.2671932678
"FDK16","OUT019",298.638007402714
"FDW37","OUT046",1588.29714536022
"FDA48","OUT035",3769.93217584375
"FDA14","OUT017",2485.66361414431
"FDV15","OUT013",1662.21490923731
"FDN22","OUT049",4126.65534618087
"NCD55","OUT045",669.437472877652
"FDY43","OUT013",2683.56448932994
"NCU05","OUT017",1371.80619289116
"FDF10","OUT035",2501.30827702811
"FDR39","OUT018",2816.47104571649
"FDG40","OUT013",664.679640546711
"FDZ28","OUT019",415.408684257465
"FDE02","OUT045",1526.32873537943
"FDU60","OUT049",2890.6500273813
"FDM21","OUT013",4055.2765439039
"FDV52","OUT019",550.478206300344
"NCW06","OUT013",3158.58548141095
"FDX36","OUT035",3789.75452181473
"FDT35","OUT027",4165.45352521072
"NCL19","OUT010",462.125977261077
"NCD31","OUT046",2295.6198721175
"FDE53","OUT019",356.519156724265
"FDW58","OUT019",356.519156724265
"DRF48","OUT046",2770.63826823252
"FDW57","OUT035",2875.16263831336
"DRH13","OUT017",1733.68315426532
"FDT33","OUT013",2683.56448932994
"DRK47","OUT027",5511.14803848628
"FDY22","OUT010",540.896415591864
"FDC35","OUT019",1267.68250823758
"FDO03","OUT013",3843.20602953434
"FDF24","OUT045",1288.98314911815
"FDF56","OUT018",2713.4882420766
"FDD28","OUT013",915.17643176374
"FDG53","OUT027",3364.50369938439
"FDO27","OUT019",352.749639673689
"NCF54","OUT018",3039.22936366265
"FDC20","OUT027",1837.69168525935
"FDU10","OUT046",812.606444251025
"DRA24","OUT018",2400.76217398234
"FDA02","OUT010",658.221016722731
"FDG10","OUT017",983.303082331247
"FDW39","OUT010",774.476878970382
"FDP04","OUT019",1.42058184467156
"NCM55","OUT013",3176.0164644183
"FDG47","OUT045",4711.3744249356
"NCU41","OUT017",3153.12179703901
"NCK31","OUT017",861.904412397264
"FDZ46","OUT045",1658.16058167711
"FDU13","OUT027",3766.2733338174
"NCF19","OUT045",779.081368624252
"NCJ43","OUT013",2925.17171629877
"NCJ05","OUT045",2330.94248601442
"FDS04","OUT027",3364.50369938439
"FDX28","OUT010",198.510693887406
"FDB41","OUT027",1675.43456712289
"FDG53","OUT046",1942.87502937283
"FDL15","OUT010",594.272177088206
"FDQ08","OUT049",862.979875459043
"DRN36","OUT013",1565.38056937671
"FDI46","OUT013",4105.16818449619
"FDG16","OUT027",5090.84020657509
"FDV32","OUT013",1020.94591546204
"FDF44","OUT010",443.717047713127
"FDK04","OUT018",697.444501731412
"NCA41","OUT013",3158.58548141095
"FDD51","OUT017",719.290128060757
"NCZ53","OUT045",2928.63636526965
"FDP01","OUT027",3766.2733338174
"FDY25","OUT049",3367.14872952048
"FDB17","OUT018",2713.4882420766
"NCV54","OUT018",1711.36267206533
"FDJ32","OUT017",1156.38716936416
"FDA37","OUT049",2152.1329628327
"FDG35","OUT035",2893.5010065763
"NCM05","OUT018",3627.06146666827
"FDG45","OUT046",3197.66084900591
"FDH28","OUT013",690.313134576275
"NCE18","OUT049",4722.10682227899
"FDH38","OUT045",1824.06896783249
"FDR56","OUT013",3145.370092347
"FDH17","OUT027",2487.89582287232
"FDD39","OUT049",3675.18503860082
"FDB41","OUT049",747.996271737369
"NCR53","OUT046",3443.27438255329
"FDX46","OUT017",983.303082331247
"FDV28","OUT049",627.981466176271
"FDA08","OUT018",2400.76217398234
"FDH45","OUT017",719.290128060757
"NCS38","OUT010",389.650031480892
"FDD40","OUT010",800.636052396893
"DRM59","OUT035",2526.57811920802
"NCJ43","OUT018",2941.36201276199
"NCN29","OUT013",805.863330430421
"NCC19","OUT045",2928.63636526965
"FDR56","OUT035",3216.83849270013
"FDZ43","OUT049",4062.98043284929
"FDJ32","OUT010",-177.967276941124
"DRH03","OUT017",1575.79033911736
"NCZ54","OUT035",2683.22792249104
"FDE26","OUT017",2485.66361414431
"FDS03","OUT045",1073.56412559115
"DRZ24","OUT019",632.931766467533
"FDO48","OUT027",5237.9398800887
"FDW39","OUT049",3243.0724386522
"NCK05","OUT049",952.524302646229
"NCK30","OUT017",4251.59299475333
"FDT27","OUT018",3449.84766052081
"FDS08","OUT019",822.912113964194
"NCJ19","OUT049",846.75481894793
"FDC58","OUT045",669.437472877652
"DRE37","OUT013",3176.0164644183
"FDW02","OUT035",2057.16623033711
"FDJ02","OUT010",594.272177088206
"FDX09","OUT045",2635.0325436602
"FDT31","OUT010",830.722054129509
"FDI24","OUT049",3232.85356608188
"FDY09","OUT045",2635.0325436602
"FDV28","OUT045",645.339549299965
"DRM47","OUT049",3451.98637049025
"FDT52","OUT019",1466.76285425665
"FDI48","OUT018",695.305894221375
"FDY55","OUT017",4147.83060121963
"FDU48","OUT013",2211.00396970072
"FDN25","OUT045",900.480038558235
"FDP20","OUT049",2152.1329628327
"FDJ15","OUT013",3176.0164644183
"FDD04","OUT018",1953.25467441929
"FDY58","OUT045",3733.81438869239
"FDR37","OUT018",2816.47104571649
"FDF44","OUT013",2027.49636879331
"FDD32","OUT045",1359.846949636
"FDR57","OUT017",2510.93345632422
"DRG39","OUT027",1837.69168525935
"FDX15","OUT017",2667.58325960724
"DRN37","OUT045",2502.37839527921
"FDW40","OUT027",3364.50369938439
"FDB32","OUT049",1459.03268722803
"FDM40","OUT018",2003.82686096632
"FDE39","OUT027",3129.16973892253
"DRH49","OUT017",1442.66999340901
"FDT46","OUT049",747.996271737369
"NCF06","OUT035",4181.67340166049
"FDP07","OUT017",3140.46677831374
"FDC04","OUT013",3989.16715316082
"FDZ32","OUT017",1733.68315426532
"FDD50","OUT045",2510.969666228
"FDU56","OUT017",3153.12179703901
"FDV34","OUT017",1177.18509342226
"NCY41","OUT013",664.679640546711
"NCK18","OUT046",2310.40597809928
"DRH25","OUT049",779.915096373032
"FDT57","OUT046",3532.58463264558
"FDV56","OUT018",1315.42322774903
"FDV12","OUT045",1526.32873537943
"FDN52","OUT017",1442.66999340901
"FDX38","OUT035",877.549075281067
"FDE47","OUT018",1805.61435133554
"NCO07","OUT013",3748.65836324503
"FDV09","OUT027",3766.2733338174
"FDZ23","OUT019",950.479193607255
"DRH51","OUT018",1084.51598478136
"NCY54","OUT045",2743.11876713118
"DRG49","OUT013",3918.32446204893
"NCC19","OUT049",3451.98637049025
"NCV53","OUT045",3772.88239870792
"FDZ47","OUT019",346.892121759243
"NCO26","OUT018",1605.46248409613
"NCP02","OUT045",935.387744405703
"NCW30","OUT018",3559.15061715184
"NCN55","OUT046",3553.16850402183
"FDB20","OUT010",21.4016714685464
"DRL11","OUT013",2521.6975070388
"DRD60","OUT045",2920.75007898755
"FDW14","OUT010",129.931241840534
"FDL27","OUT010",-135.553658146222
"FDU09","OUT018",697.444501731412
"DRH36","OUT027",2015.21331304629
"FDP34","OUT027",3766.2733338174
"FDE04","OUT017",2859.51797542956
"FDZ57","OUT027",3180.99609847699
"FDF02","OUT010",240.225286823012
"FDG28","OUT045",3805.26800060138
"NCI31","OUT046",786.972950221462
"FDT43","OUT013",805.863330430421
"FDU20","OUT046",1908.69457822093
"FDD53","OUT013",690.313134576275
"FDW15","OUT045",2305.67264383451
"NCT53","OUT045",2487.59228929744
"NCG55","OUT027",2926.85657343408
"FDD48","OUT035",1917.575738127
"FDG47","OUT049",3963.49075874828
"FDI21","OUT017",1156.38716936416
"FDT27","OUT017",3809.87501504587
"DRO35","OUT013",1914.56898418318
"FDD33","OUT017",3861.08803157607
"FDC04","OUT035",3920.92515861401
"FDY34","OUT013",2660.18711239937
"DRJ49","OUT049",2152.1329628327
"FDE05","OUT049",2535.87224892793
"FDU31","OUT017",3606.98828904966
"NCN19","OUT027",4878.36142460101
"FDK56","OUT027",4878.36142460101
"FDK58","OUT017",1733.68315426532
"NCJ42","OUT035",1749.32781714912
"FDZ34","OUT027",4860.93044159366
"FDA52","OUT018",2931.14314019166
"NCR29","OUT013",915.17643176374
"FDT48","OUT035",3590.31272707735
"DRJ51","OUT019",1524.07609616049
"NCS54","OUT046",2461.3984947432
"FDV01","OUT035",2526.57811920802
"DRG51","OUT027",4107.4857625341
"NCG42","OUT013",2211.00396970072
"FDA51","OUT049",1897.99343778979
"FDV19","OUT010",750.921980371224
"NCT18","OUT045",2920.75007898755
"NCS41","OUT045",2928.63636526965
"FDO03","OUT046",3407.20738039534
"FDL12","OUT010",-267.511704128311
"FDY37","OUT010",658.221016722731
"FDI58","OUT049",1404.92105495706
"FDT28","OUT018",2125.8007532667
"NCC42","OUT010",443.717047713127
"FDO01","OUT017",2041.52156745331
"FDJ02","OUT013",2425.50793871032
"FDQ04","OUT018",527.539119808381
"DRL47","OUT013",2027.49636879331
"FDZ32","OUT035",1749.32781714912
"FDC35","OUT035",3701.3015410864
"FDX14","OUT045",1094.36204964925
"FDZ35","OUT013",1662.21490923731
"FDL14","OUT013",2425.50793871032
"FDO04","OUT049",846.75481894793
"DRK11","OUT017",2510.93345632422
"FDB44","OUT018",3248.7747017782
"FDZ50","OUT049",3469.4173534976
"FDI12","OUT027",2393.99456212942
"FDU43","OUT017",3898.44077071544
"FDD58","OUT010",236.455769772436
"FDB27","OUT017",3140.46677831374
"FDB04","OUT018",1084.51598478136
"NCO17","OUT013",1914.56898418318
"FDL12","OUT017",983.303082331247
"DRJ13","OUT049",2877.08467764464
"FDD57","OUT045",1526.32873537943
"FDW19","OUT035",1857.4830378219
"DRD27","OUT018",1326.86770968567
"FDH27","OUT027",3766.2733338174
"NCW30","OUT027",6026.22822119937
"FDR40","OUT018",1013.6521842635
"FDG05","OUT013",2521.6975070388
"NCY41","OUT019",-300.302463136231
"FDI38","OUT018",3175.32833872158
"FDR20","OUT046",812.606444251025
"FDE09","OUT017",1761.73381768601
"FDN50","OUT019",352.749639673689
"DRF27","OUT045",2330.94248601442
"DRF51","OUT013",664.679640546711
"NCO02","OUT019",51.5570311965137
"FDB51","OUT027",1853.91674177046
"FDJ50","OUT013",898.622616228148
"FDN52","OUT013",1370.39456833634
"FDX14","OUT013",1299.53076781849
"FDT27","OUT019",1695.21505423462
"FDV10","OUT013",690.313134576275
"FDU33","OUT046",827.836684825169
"FDU58","OUT046",2770.63826823252
"NCP42","OUT027",4848.2754228684
"FDL51","OUT027",5153.03745462507
"DRH15","OUT027",1658.71383740227
"FDU16","OUT017",1442.66999340901
"FDW15","OUT017",2485.66361414431
"FDQ44","OUT045",1902.61074803351
"NCI06","OUT027",4613.10609775866
"DRK23","OUT019",1574.34322630528
"FDC28","OUT035",1777.37848056982
"NCY17","OUT019",-274.668969106667
"NCV05","OUT018",2125.8007532667
"FDM34","OUT019",414.665798770529
"DRD60","OUT027",4805.21609176509
"FDT38","OUT046",1467.33924784864
"FDQ57","OUT018",2125.8007532667
"FDE59","OUT027",1529.91769373005
"NCM43","OUT046",2295.6198721175
"DRI51","OUT049",3317.16363994388
"NCG30","OUT017",2041.52156745331
"NCK54","OUT035",1917.575738127
"FDQ16","OUT019",384.569820144964
"FDI36","OUT013",3206.65751418827
"FDX16","OUT027",3766.2733338174
"FDA34","OUT046",2461.3984947432
"FDJ48","OUT018",3189.11739305063
"FDU47","OUT035",2210.28817504634
"FDS39","OUT046",1974.91065723499
"FDD11","OUT046",3674.22001625888
"FDM16","OUT027",2015.21331304629
"FDU56","OUT018",2816.47104571649
"FDQ32","OUT017",2025.00716036242
"DRK35","OUT013",690.313134576275
"FDA58","OUT049",3894.31079373788
"DRG48","OUT019",568.570938165753
"FDT59","OUT010",1053.12534039818
"FDQ31","OUT019",278.764850188604
"FDS51","OUT018",786.021551937595
"FDW32","OUT027",2292.90982183195
"FDI15","OUT027",6094.81855830804
"NCV30","OUT017",1059.54240090265
"DRG25","OUT049",3469.4173534976
"FDT02","OUT013",664.679640546711
"FDO33","OUT027",2926.85657343408
"FDP38","OUT035",877.549075281067
"FDZ45","OUT035",3088.73960030486
"NCA54","OUT027",4613.10609775866
"FDU33","OUT017",783.579700014112
"FDN58","OUT017",3745.60914396695
"FDI05","OUT045",1094.36204964925
"FDM57","OUT019",177.680109891134
"NCS42","OUT027",2393.99456212942
"FDB57","OUT045",3548.62525751059
"FDC03","OUT045",2915.98134654438
"FDZ58","OUT013",2010.98196170243
"NCK29","OUT045",1919.1251551244
"NCR53","OUT045",3659.7223183147
"FDE26","OUT027",3766.2733338174
"FDU52","OUT049",2535.87224892793
"FDE41","OUT027",2292.90982183195
"FDU38","OUT018",2816.47104571649
"FDA52","OUT017",2859.51797542956
"FDW46","OUT046",1151.71789851004
"DRI59","OUT035",3881.02923664786
"FDT38","OUT035",1458.31465629282
"FDL33","OUT018",2864.54307849381
"FDQ01","OUT027",5635.99821221719
"FDJ08","OUT046",2753.20728522517
"FDQ47","OUT049",627.981466176271
"NCZ18","OUT013",4105.16818449619
"FDE29","OUT017",1018.21078817871
"FDF10","OUT027",3766.2733338174
"FDC48","OUT049",1272.63443022679
"FDY58","OUT013",3973.40883224425
"NCX30","OUT010",943.678730240775
"FDV11","OUT013",2925.17171629877
"FDT46","OUT046",915.01961874162
"DRD01","OUT019",-125.96459659043
"FDQ11","OUT013",4078.04334424832
"NCM41","OUT017",1575.79033911736
"NCC55","OUT013",664.679640546711
"FDG45","OUT027",5090.84020657509
"NCQ54","OUT049",2890.6500273813
"FDM34","OUT045",1919.1251551244
"FDD17","OUT019",1663.64774768076
"FDN38","OUT027",5809.10350191085
"FDB53","OUT018",2125.8007532667
"NCL06","OUT035",4015.35720008229
"NCV18","OUT019",177.680109891134
"FDX25","OUT013",3226.52520350599
"FDB39","OUT046",1024.33272007494
"FDC33","OUT049",3500.05840326757
"NCO14","OUT018",527.539119808381
"FDA58","OUT027",5622.42274646984
"NCQ02","OUT017",3153.12179703901
"NCR53","OUT017",3817.7637474482
"FDN52","OUT046",1467.33924784864
"FDG26","OUT046",3589.20136312138
"FDE23","OUT027",1728.37858392603
"DRI37","OUT013",931.401488274853
"DRH37","OUT018",2400.76217398234
"FDO01","OUT035",2057.16623033711
"FDK45","OUT049",1897.99343778979
"FDP23","OUT049",3675.18503860082
"FDM33","OUT035",3622.63295193346
"FDD36","OUT017",2028.91894032859
"FDL56","OUT017",1442.66999340901
"FDT27","OUT010",1181.56539815701
"FDG52","OUT017",719.290128060757
"NCL42","OUT035",4044.69625728207
"DRJ24","OUT046",2770.63826823252
"FDV38","OUT046",1007.77890453935
"FDT35","OUT045",2510.969666228
"FDY51","OUT045",3382.50285728029
"FDC37","OUT017",1733.68315426532
"NCP43","OUT013",3016.26122300106
"FDO33","OUT045",1769.53104528063
"FDW04","OUT018",1769.74707351188
"NCC31","OUT046",2138.97006883449
"FDK22","OUT049",3675.18503860082
"FDJ50","OUT017",983.303082331247
"FDV13","OUT017",1543.75473370648
"DRL60","OUT017",2510.93345632422
"FDW03","OUT017",1733.68315426532
"FDY27","OUT035",2875.16263831336
"FDB39","OUT027",1837.69168525935
"FDU59","OUT045",2487.59228929744
"FDZ57","OUT049",2152.1329628327
"FDO21","OUT049",3915.68879622739
"FDS43","OUT018",2816.47104571649
"FDU28","OUT010",813.29107112216
"FDC51","OUT010",427.945526109179
"FDW16","OUT010",182.344137501461
"FDP32","OUT010",444.459933200063
"FDB60","OUT019",809.409464174019
"NCQ30","OUT046",1922.59090442504
"FDD26","OUT049",3469.4173534976
"FDI44","OUT045",1288.98314911815
"DRH23","OUT046",1024.33272007494
"FDO44","OUT046",1754.33351535455
"FDG04","OUT046",2770.63826823252
"FDM32","OUT027",2412.44479482459
"FDM09","OUT013",2683.56448932994
"FDZ47","OUT013",1620.5003163017
"FDM40","OUT027",3414.9482567945
"FDY48","OUT017",1724.05611930029
"NCM30","OUT045",669.437472877652
"FDX36","OUT010",1123.93160235557
"DRF03","OUT017",719.290128060757
"FDN51","OUT049",4316.43660868967
"FDM57","OUT049",1272.63443022679
"FDB35","OUT049",1404.92105495706
"FDY13","OUT027",2222.0460213141
"FDA37","OUT017",2041.52156745331
"NCX53","OUT017",2270.64699969138
"FDD59","OUT018",1013.6521842635
"FDX10","OUT019",-300.302463136231
"FDC03","OUT018",2803.81602699122
"FDW43","OUT035",3789.75452181473
"FDW10","OUT046",2461.3984947432
"FDY14","OUT027",5842.49720995122
"FDV43","OUT045",715.322922208042
"FDO40","OUT013",2425.50793871032
"FDP46","OUT027",2393.99456212942
"NCE43","OUT019",680.510868269061
"FDD05","OUT035",2044.56360321239
"FDJ60","OUT010",721.305673413044
"DRE27","OUT018",1271.74796276068
"FDO11","OUT035",4150.85906582253
"DRG11","OUT027",2655.64049340699
"FDK33","OUT010",849.190724939219
"DRM23","OUT045",2557.14853225374
"FDJ02","OUT027",3766.2733338174
"NCZ05","OUT045",1630.10991825641
"NCL30","OUT013",2027.49636879331
"FDZ19","OUT018",2941.36201276199
"FDM45","OUT049",2100.30660327824
"FDO36","OUT046",2461.3984947432
"NCK31","OUT045",779.081368624252
"DRJ37","OUT045",2330.94248601442
"FDP24","OUT018",1781.67038774554
"FDF46","OUT013",1870.03467926498
"FDX46","OUT019",-125.96459659043
"NCL18","OUT045",2915.98134654438
"FDJ26","OUT013",3603.03904519169
"FDJ07","OUT045",1779.53466291429
"FDY15","OUT013",2425.50793871032
"DRG01","OUT045",1094.36204964925
"FDF58","OUT045",1073.56412559115
"FDZ14","OUT019",398.894277166581
"FDP31","OUT049",994.937921441131
"FDH45","OUT013",690.313134576275
"FDA09","OUT010",774.476878970382
"FDW31","OUT035",3155.55107085886
"FDA57","OUT046",812.606444251025
"NCE55","OUT035",2875.16263831336
"FDC17","OUT019",1051.74114672632
"FDC59","OUT013",1042.56161019884
"FDA22","OUT013",2683.56448932994
"FDK52","OUT035",3881.02923664786
"NCM26","OUT046",2138.97006883449
"NCT53","OUT035",2742.50848993238
"FDW45","OUT018",2125.8007532667
"NCI18","OUT035",3678.19514966348
"FDE38","OUT018",2400.76217398234
"FDF08","OUT019",278.764850188604
"FDY58","OUT010",1180.08524515459
"FDF58","OUT019",1.42058184467156
"FDX39","OUT017",3861.80572127744
"FDB44","OUT049",3897.27963957872
"FDF28","OUT013",2027.49636879331
"FDE39","OUT013",1914.56898418318
"FDT37","OUT018",3506.1099761781
"FDZ45","OUT017",3446.32794264751
"FDO40","OUT035",2526.57811920802
"FDM57","OUT027",2292.90982183195
"DRG36","OUT017",2967.60419890055
"FDY36","OUT010",-135.553658146222
"DRL60","OUT027",3766.2733338174
"FDS25","OUT019",464.674377397047
"DRF49","OUT027",2916.85295580041
"FDP16","OUT045",3603.80791500471
"FDS60","OUT049",3367.14872952048
"FDU15","OUT027",1555.55118775961
"FDK43","OUT046",1925.20898531182
"FDN25","OUT046",1024.33272007494
"FDE53","OUT049",1626.7773577627
"FDB22","OUT013",2425.50793871032
"FDE39","OUT017",2028.91894032859
"FDX35","OUT035",3833.408410332
"NCG54","OUT049",2890.6500273813
"FDH27","OUT035",2501.30827702811
"NCK42","OUT013",3513.2574394428
"FDS25","OUT049",1713.22304655319
"FDI10","OUT018",2949.4815084546
"FDU35","OUT035",1739.7007821841
"FDI04","OUT017",3446.32794264751
"DRK23","OUT035",4130.348022739
"FDB53","OUT019",568.570938165753
"FDY02","OUT049",4379.43576774172
"FDM60","OUT035",734.93479094456
"NCJ31","OUT010",1149.99809160314
"DRP35","OUT017",2041.52156745331
"NCQ30","OUT018",1805.61435133554
"DRL11","OUT010",750.921980371224
"FDU01","OUT013",3176.0164644183
"FDR39","OUT035",2942.97620572655
"FDO08","OUT046",2295.6198721175
"FDC02","OUT045",3810.00873654864
"NCZ29","OUT035",2057.16623033711
"FDF29","OUT010",444.459933200063
"FDZ23","OUT017",3153.12179703901
"NCU53","OUT018",2400.76217398234
"NCW30","OUT013",4055.2765439039
"NCM26","OUT027",3766.2733338174
"FDV50","OUT027",3129.16973892253
"FDW15","OUT049",2535.87224892793
"FDI35","OUT027",4805.21609176509
"FDO11","OUT017",4359.68612707249
"FDN48","OUT046",1588.29714536022
"NCA17","OUT049",2535.87224892793
"NCN54","OUT013",1299.53076781849
"FDP22","OUT013",805.863330430421
"NCB54","OUT035",2057.16623033711
"FDD08","OUT045",645.339549299965
"DRM48","OUT010",-363.230498917363
"FDG41","OUT027",2822.19073944956
"FDE44","OUT027",1728.37858392603
"FDE26","OUT035",2501.30827702811
"NCS38","OUT013",1870.03467926498
"NCJ54","OUT018",3419.91191715938
"FDI40","OUT019",314.804563788659
"FDN45","OUT018",3372.82191505023
"FDU43","OUT046",3532.58463264558
"FDI04","OUT010",733.264211504208
"NCC07","OUT018",1315.42322774903
"NCC07","OUT019",356.519156724265
"NCD18","OUT045",3733.81438869239
"FDU55","OUT035",4360.0837293381
"FDX59","OUT035",710.836867366873
"FDR52","OUT049",3451.98637049025
"NCP17","OUT013",1042.56161019884
"FDQ32","OUT045",1902.61074803351
"NCT17","OUT049",3469.4173534976
"FDO10","OUT049",846.75481894793
"FDE32","OUT049",627.981466176271
"FDN44","OUT045",2487.59228929744
"FDH02","OUT035",1559.39939659029
"FDK60","OUT013",1620.5003163017
"FDS24","OUT019",177.680109891134
"FDL03","OUT010",750.09184525965
"FDB46","OUT027",5180.62181232398
"FDO48","OUT049",3815.67325949415
"FDZ39","OUT049",1626.7773577627
"FDT02","OUT027",1529.91769373005
"FDC50","OUT013",1565.38056937671
"FDP39","OUT035",877.549075281067
"DRG15","OUT018",696.477124750408
"FDP10","OUT018",1315.42322774903
"FDF53","OUT027",4855.72483085278
"FDN34","OUT045",2510.969666228
"FDK02","OUT045",1902.61074803351
"FDC23","OUT045",2635.0325436602
"FDJ10","OUT019",414.665798770529
"FDE53","OUT035",1749.32781714912
"FDR25","OUT035",4035.7036206895
"FDW50","OUT046",2295.6198721175
"FDS09","OUT049",747.996271737369
"FDW49","OUT010",774.476878970382
"FDU51","OUT046",2461.3984947432
"FDF28","OUT018",1805.61435133554
"NCY30","OUT018",2713.4882420766
"FDD44","OUT045",3850.24438916671
"FDX09","OUT017",2859.51797542956
"NCF30","OUT013",2027.49636879331
"FDZ50","OUT019",950.479193607255
"FDW37","OUT013",1471.47930863381
"FDD11","OUT049",4458.19662763242
"DRH39","OUT018",880.472905300429
"FDA36","OUT049",3469.4173534976
"NCG43","OUT049",1404.92105495706
"FDF02","OUT035",1749.32781714912
"FDP57","OUT027",2655.64049340699
"NCE42","OUT017",3861.08803157607
"NCR38","OUT027",5635.99821221719
"FDP03","OUT019",415.408684257465
"FDO51","OUT035",734.93479094456
"NCQ42","OUT046",1925.20898531182
"NCM41","OUT046",1566.95774958346
"FDH48","OUT027",2292.90982183195
"DRF60","OUT046",3564.15193919945
"FDJ27","OUT035",1739.7007821841
"FDQ14","OUT013",2425.50793871032
"FDN27","OUT017",1946.4653801614
"NCQ02","OUT046",2770.63826823252
"FDJ33","OUT049",2152.1329628327
"FDP07","OUT027",4848.2754228684
"DRE01","OUT049",4062.98043284929
"FDU36","OUT045",1588.39532532081
"FDL28","OUT017",3844.76581571674
"NCX53","OUT046",1924.46609982488
"FDZ39","OUT013",1662.21490923731
"NCP42","OUT013",3145.93046268568
"FDJ14","OUT035",1387.45085577496
"FDK04","OUT049",846.75481894793
"NCC19","OUT017",3140.46677831374
"FDS09","OUT018",613.101162546407
"FDZ02","OUT046",1604.46370174616
"FDD35","OUT018",1805.61435133554
"NCY42","OUT017",2485.66361414431
"FDB05","OUT045",3774.33406431868
"FDF20","OUT035",3156.11144119755
"NCO41","OUT018",1271.74796276068
"FDC40","OUT027",2222.0460213141
"FDV58","OUT045",2976.70839804697
"FDZ57","OUT045",1919.1251551244
"DRM35","OUT046",2461.3984947432
"DRN36","OUT018",1271.74796276068
"FDQ13","OUT046",1467.33924784864
"DRO35","OUT010",389.650031480892
"NCD43","OUT035",1749.32781714912
"FDA51","OUT018",1605.46248409613
"NCX17","OUT027",5605.1857091622
"NCZ17","OUT049",633.523117239737
"FDR11","OUT027",4107.4857625341
"FDW34","OUT049",3989.71627442223
"FDN50","OUT017",1575.79033911736
"FDS09","OUT046",915.01961874162
"FDS48","OUT018",2125.8007532667
"FDL44","OUT049",2832.68226470469
"DRF48","OUT018",2816.47104571649
"FDA14","OUT018",2125.8007532667
"NCD30","OUT049",1459.03268722803
"FDI16","OUT017",861.904412397264
"NCG06","OUT035",4360.0837293381
"DRZ24","OUT035",1987.05344988536
"NCS17","OUT045",1526.32873537943
"FDB37","OUT045",3772.88239870792
"FDE10","OUT035",2057.16623033711
"FDC57","OUT045",2928.63636526965
"FDM12","OUT018",2816.47104571649
"FDE24","OUT049",2335.64056374011
"FDW22","OUT045",3382.50285728029
"DRD01","OUT027",1821.13786972376
"NCZ18","OUT027",5838.93284120082
"FDN49","OUT045",669.437472877652
"FDR22","OUT035",1917.575738127
"FDV08","OUT019",-274.668969106667
"FDY39","OUT046",2770.63826823252
"FDV36","OUT049",2152.1329628327
"FDO60","OUT045",715.322922208042
"FDU04","OUT027",3129.16973892253
"FDR20","OUT027",1728.37858392603
"FDW19","OUT019",464.674377397047
"FDU40","OUT049",3439.33135176499
"FDK15","OUT045",1526.32873537943
"DRF15","OUT035",2526.57811920802
"FDQ25","OUT017",2877.8563436925
"FDI48","OUT019",-142.518412126022
"FDS49","OUT046",1396.47544733078
"FDV22","OUT046",2295.6198721175
"NCV42","OUT046",1674.22895810247
"FDX26","OUT046",2770.63826823252
"FDI33","OUT018",1185.60072507883
"FDZ14","OUT049",2100.30660327824
"FDG10","OUT013",915.17643176374
"FDM38","OUT018",613.101162546407
"FDG26","OUT027",5632.96869999494
"FDH46","OUT035",1739.7007821841
"FDN13","OUT018",1326.86770968567
"FDU57","OUT035",2501.30827702811
"NCI06","OUT046",2461.3984947432
"FDM38","OUT045",861.28610029922
"NCG42","OUT010",444.459933200063
"FDL39","OUT045",2635.0325436602
"FDT31","OUT019",822.064482899287
"FDV59","OUT013",3513.2574394428
"FDB49","OUT035",1739.7007821841
"FDD58","OUT049",1617.15032279768
"DRN59","OUT046",858.491893581416
"FDX48","OUT049",2535.87224892793
"FDQ11","OUT049",4579.44149919022
"FDY12","OUT049",830.201003412337
"FDQ11","OUT045",3932.67417589321
"DRI11","OUT017",1901.9310752432
"FDY32","OUT027",4107.4857625341
"FDS51","OUT045",935.387744405703
"FDR19","OUT010",658.221016722731
"DRB13","OUT018",2816.47104571649
"FDS21","OUT035",1123.3998782497
"FDQ40","OUT045",2635.0325436602
"NCE55","OUT013",2925.17171629877
"FDX43","OUT027",4107.4857625341
"FDS12","OUT049",2152.1329628327
"DRK01","OUT027",2487.89582287232
"FDN25","OUT017",983.303082331247
"FDB60","OUT046",2740.55226649991
"FDQ13","OUT017",1442.66999340901
"DRK13","OUT045",2976.70839804697
"DRF25","OUT018",503.441196230694
"NCD42","OUT019",-274.668969106667
"FDW25","OUT045",1359.846949636
"NCV29","OUT027",4613.10609775866
"NCK42","OUT035",3533.83682071838
"DRJ13","OUT027",4107.4857625341
"DRD15","OUT017",3861.08803157607
"FDM27","OUT045",2330.94248601442
"FDZ50","OUT018",2816.47104571649
"FDC04","OUT046",3534.11398307148
"FDF50","OUT049",3439.33135176499
"FDP15","OUT045",3909.90737554879
"FDK46","OUT035",4284.30806220635
"FDZ56","OUT018",2387.6601011212
"FDY60","OUT049",2432.81993161884
"FDB10","OUT035",4005.17275221871
"FDR57","OUT045",2330.94248601442
"FDU58","OUT049",3469.4173534976
"FDH02","OUT046",1568.42398814611
"FDP48","OUT013",3226.52520350599
"FDI46","OUT035",4102.40000577747
"FDW56","OUT013",3158.58548141095
"NCM19","OUT010",379.646413847228
"FDS50","OUT027",5323.0654536487
"FDK24","OUT013",690.313134576275
"FDO36","OUT017",2927.33154284275
"FDK45","OUT027",2926.85657343408
"NCL05","OUT045",669.437472877652
"FDL32","OUT018",1605.46248409613
